Source,Target,Label,Weight,Type
Lynne Sharon Schwartz,Alice Adams,,1,Directed
Lynne Sharon Schwartz,Alix Kates Shulman,,1,Directed
Lynne Sharon Schwartz,Brian Morton,,1,Directed
Lynne Sharon Schwartz,David Shields,,1,Directed
Lynne Sharon Schwartz,Ehud Havazelet,,1,Directed
Lynne Sharon Schwartz,Eileen Pollack,,1,Directed
Lynne Sharon Schwartz,Irina Reyn,,1,Directed
Lynne Sharon Schwartz,Jay Neugeboren,,1,Directed
Lynne Sharon Schwartz,John Casey,,1,Directed
Lynne Sharon Schwartz,Lan Samantha Chang,,1,Directed
Lynne Sharon Schwartz,Laura Furman,,1,Directed
Lynne Sharon Schwartz,Marguerite Duras,,1,Directed
Lynne Sharon Schwartz,Mark Slouka,,1,Directed
Lynne Sharon Schwartz,Mary Helen Stefaniak,,1,Directed
Lynne Sharon Schwartz,Merrill Joan Gerber,,1,Directed
Lynne Sharon Schwartz,Michael Stephens,,1,Directed
Lynne Sharon Schwartz,Philip Graham,,1,Directed
Lynne Sharon Schwartz,Phillip Lopate,,1,Directed
Lynne Sharon Schwartz,R.M. Lamming,,1,Directed
Lynne Sharon Schwartz,Ursula Hegi,,1,Directed
Lynne Tillman,Andrew Durbin,,1,Directed
Lynne Tillman,Azareen Van der Vliet Oloomi,,1,Directed
Lynne Tillman,Barry Graham,,1,Directed
Lynne Tillman,Charlotte Carter,,1,Directed
Lynne Tillman,Dennis Cooper,,1,Directed
Lynne Tillman,Gary Indiana,,1,Directed
Lynne Tillman,Gwenaelle Aubry,,1,Directed
Lynne Tillman,Jeffrey DeShell,,1,Directed
Lynne Tillman,Jennifer S. Davis,,1,Directed
Lynne Tillman,Kathy Acker,,1,Directed
Lynne Tillman,Laird Hunt,,1,Directed
Lynne Tillman,Lucy Ives,,1,Directed
Lynne Tillman,Mario Alberto Zambrano,,1,Directed
Lynne Tillman,Martha Southgate,,1,Directed
Lynne Tillman,Rachel Kushner,,1,Directed
Lynne Tillman,Rene Steinke,,1,Directed
Lynne Tillman,Robert Marshall,,1,Directed
Lynne Tillman,Todd Grimson,,1,Directed
M. John Harrison,China Mieville,,1,Directed
M.G. Lord,Lynne Tillman,,1,Directed
M.G. Vassanji,Preeta Samarasan,,1,Directed
M.J. Hyland,Herman Koch,,1,Directed
M.J. Rose,Brunonia Barry,,1,Directed
M.J. Rose,Dora Levy Mossanen,,1,Directed
M.J. Rose,Randy Susan Meyers,,1,Directed
M.L. Stedman,Robin Black,,1,Directed
M.O. Walsh,Hannah Pittard,,1,Directed
M.R. Branwen,Ted Morrissey,,1,Directed
M.R. Carey,Indra Das,,1,Directed
Maaza Mengiste,Andrew Krivak,,1,Directed
Maaza Mengiste,Mitchell S. Jackson,,1,Directed
Mac Wellman,Thalia Field,,1,Directed
MacDonald Harris,Alison Leslie Gold,,1,Directed
MacDonald Harris,Amanda Prantera,,1,Directed
MacDonald Harris,Carolyn Doty,,1,Directed
MacDonald Harris,Gordon McAlpine,,1,Directed
MacDonald Harris,Gwyneth Cravens,,1,Directed
MacDonald Harris,H.S. Bhabra,,1,Directed
MacDonald Harris,James Brown,,1,Directed
MacDonald Harris,Janet Hobhouse,,1,Directed
MacDonald Harris,Michael Chabon,,1,Directed
MacDonald Harris,Michael Golding,,1,Directed
MacDonald Harris,Oakley Hall,,1,Directed
MacDonald Harris,Patricia Geary,,1,Directed
MacDonald Harris,Polly Gross,,1,Directed
MacDonald Harris,R.M. Lamming,,1,Directed
MacDonald Harris,Roberta Smoodin,,1,Directed
MacDonald Harris,William Wiser,,1,Directed
MacDonnell Ulsch,Dan Brown,,1,Directed
Madeleine L'Engle,Ellease Southerland,,1,Directed
Madeleine L'Engle,Gillian Martin,,1,Directed
Madeleine L'Engle,Katharine Weber,,1,Directed
Madeleine L'Engle,May Sarton,,1,Directed
Madeleine L'Engle,Peter S. Beagle,,1,Directed
Madeleine L'Engle,T. Alan Broughton,,1,Directed
Madeleine L'Engle,Theodore Sturgeon,,1,Directed
Madeleine Thien,David Chariandy,,1,Directed
Madeleine Thien,Manjushree Thapa,,1,Directed
Madeleine Thien,Moriel Rothman-Zecher,Sadness Is a White Bird,1,Directed
Madeleine Thien,Vaddey Ratner,,1,Directed
Madeline Miller,Nick Dybek,,1,Directed
Madison Jones,Helen Norris,,1,Directed
Madison Smartt Bell,A. Manette Ansay,,1,Directed
Madison Smartt Bell,A.M. Homes,,1,Directed
Madison Smartt Bell,Alyson Hagy,,1,Directed
Madison Smartt Bell,Andrew Ervin,,1,Directed
Madison Smartt Bell,Ann Packer,,1,Directed
Madison Smartt Bell,Ann Patchett,,1,Directed
Madison Smartt Bell,Ben Fountain,,1,Directed
Madison Smartt Bell,Carolyn Chute,,1,Directed
Madison Smartt Bell,Charles Baxter,,1,Directed
Madison Smartt Bell,Clarence Major,,1,Directed
Madison Smartt Bell,Don Belton,,1,Directed
Madison Smartt Bell,Elin Hilderbrand,,1,Directed
Madison Smartt Bell,Elizabeth Jordan Moore,,1,Directed
Madison Smartt Bell,Esmeralda Santiago,,1,Directed
Madison Smartt Bell,Fran Gordon,,1,Directed
Madison Smartt Bell,Fred G. Leebron,,1,Directed
Madison Smartt Bell,George Singleton,,1,Directed
Madison Smartt Bell,Hanya Yanagihara,,1,Directed
Madison Smartt Bell,Hillary Johnson,,1,Directed
Madison Smartt Bell,Jay Neugeboren,,1,Directed
Madison Smartt Bell,Jen Michalski,,1,Directed
Madison Smartt Bell,Jessica Anya Blau,,1,Directed
Madison Smartt Bell,Jill McCorkle,,1,Directed
Madison Smartt Bell,John McManus,,1,Directed
Madison Smartt Bell,Julianna Baggott,,1,Directed
Madison Smartt Bell,Justin Cronin,,1,Directed
Madison Smartt Bell,Kate Lehrer,,1,Directed
Madison Smartt Bell,Katharine Weber,,1,Directed
Madison Smartt Bell,Laura Lippman,,1,Directed
Madison Smartt Bell,Lee K. Abbott,,1,Directed
Madison Smartt Bell,Leonard Chang,,1,Directed
Madison Smartt Bell,Margaret Wrinkle,,1,Directed
Madison Smartt Bell,Mario Vargas Llosa,,1,Directed
Madison Smartt Bell,Martha Cooley,,1,Directed
Madison Smartt Bell,Mary Robison,,1,Directed
Madison Smartt Bell,Maureen McCoy,,1,Directed
Madison Smartt Bell,Michael Kimball,,1,Directed
Madison Smartt Bell,Percival Everett,,1,Directed
Madison Smartt Bell,Pinckney Benedict,,1,Directed
Madison Smartt Bell,Rahul Mehta,,1,Directed
Madison Smartt Bell,Reginald McKnight,,1,Directed
Madison Smartt Bell,Rene Steinke,,1,Directed
Madison Smartt Bell,Richard Perez,,1,Directed
Madison Smartt Bell,Rilla Askew,,1,Directed
Madison Smartt Bell,Robert Stone,,1,Directed
Madison Smartt Bell,Ron Carlson,,1,Directed
Madison Smartt Bell,Simeon Marsalis,As Lie Is to Grin,1,Directed
Madison Smartt Bell,Talley English,,1,Directed
Madison Smartt Bell,Tom Carson,,1,Directed
Madison Smartt Bell,Valerie Trueblood,,1,Directed
Madison Smartt Bell,Wayne Johnson,,1,Directed
Maeve Binchy,Candida Baker,,1,Directed
Maeve Binchy,Lynn Freed,,1,Directed
Maeve Binchy,Philippa Gregory,,1,Directed
Maeve Binchy,Roddy Doyle,,1,Directed
Maggie Estep,Jillian Medoff,,1,Directed
Maggie Gee,Michael Bracewell,,1,Directed
Maggie Nelson,Amy Fusselman,,1,Directed
Maggie Nelson,Danzy Senna,,1,Directed
Maggie Nelson,Darcey Steinke,,1,Directed
Maggie Nelson,Gwenaelle Aubry,,1,Directed
Maggie Nelson,Henry Hoke,,1,Directed
Maggie Nelson,Janet Sarbanes,,1,Directed
Maggie Nelson,Michelle Tea,,1,Directed
Maggie Nelson,Samantha Hunt,,1,Directed
Maggie O'Farrell,Ali Smith,,1,Directed
Maggie Paley,Frederick Ted Castle,,1,Directed
Maggie Scarf,Carol Gilligan,,1,Directed
Maggie Scarf,Kathryn Harrison,,1,Directed
Maggie Shipstead,Aja Gabel,,1,Directed
Maggie Shipstead,Anna North,,1,Directed
Maggie Shipstead,Courtney Maum,,1,Directed
Maggie Shipstead,Greg Jackson,,1,Directed
Maggie Shipstead,Jami Attenberg,,1,Directed
Maggie Shipstead,Jennifer duBois,,1,Directed
Maggie Shipstead,Joanna Hershon,,1,Directed
Maggie Shipstead,Kristin Valdez Quade,,1,Directed
Maggie Shipstead,Lucy Tan,,1,Directed
Maggie Shipstead,Ramona Ausubel,,1,Directed
Maggie Shipstead,Rebecca Dinerstein,,1,Directed
Maggie Shipstead,Rebecca Makkai,,1,Directed
Maggie Shipstead,Rufi Thorpe,,1,Directed
Maggie Shipstead,Ryan McIlvain,,1,Directed
Maile Meloy,Anthony Marra,,1,Directed
Maile Meloy,Aryn Kyle,,1,Directed
Maile Meloy,David Benioff,,1,Directed
Maile Meloy,M.L. Stedman,,1,Directed
Maile Meloy,Marisa Silver,,1,Directed
Maile Meloy,Paula Saunders,,1,Directed
Maile Meloy,Peter Orner,,1,Directed
Maile Meloy,Rebecca Makkai,,1,Directed
Maile Meloy,Steven Amsterdam,,1,Directed
Major Jackson,Simeon Marsalis,As Lie Is to Grin,1,Directed
Malcolm Bosse,Thomas Hoover,,1,Directed
Malcolm Boyd,Larry Duplechan,,1,Directed
Malcolm Bradbury,Anthony Burgess,,1,Directed
Malcolm Bradbury,E.M. Forster,,1,Directed
Malcolm Brooks,Jamie Harrison,,1,Directed
Malcolm Brooks,Margaret Verble,,1,Directed
Malcolm Brooks,Shann Ray,,1,Directed
Malcolm Cowley,Herbert Gold,,1,Directed
Malcolm Cowley,John Seelye,,1,Directed
Malcolm Cowley,Paule Marshall,,1,Directed
Malcolm Cowley,Wallace Stegner,,1,Directed
Malidoma Patrice Some,Margaret Wrinkle,,1,Directed
Malik Yoba,Travis Hunter,,1,Directed
Malka Older,Martha Wells,,1,Directed
Mallory O'Meara,Indra Das,,1,Directed
Mameve Medwed,Randy Susan Meyers,,1,Directed
Mameve Medwed,Stephen McCauley,,1,Directed
Manil Suri,Daniyal Mueenuddin,,1,Directed
Manil Suri,David Francis,,1,Directed
Manil Suri,Karan Mahajan,,1,Directed
Manil Suri,Padma Viswanathan,,1,Directed
Manil Suri,Rahul Mehta,,1,Directed
Manil Suri,Sandip Roy,,1,Directed
Manil Suri,Tahmima Anam,,1,Directed
Manuel Gonzales,Chanelle Benz,The Man Who Shot Out My Eye Is Dead ,1,Directed
Manuel Gonzales,Derek Palacio,,1,Directed
Manuel Gonzales,Elizabeth Crane,,1,Directed
Manuel Gonzales,Joseph Scapellato ,Big Lonesome,1,Directed
Manuel Gonzales,Owen Egerton,,1,Directed
Manuel Komroff,Shohei Ooka,,1,Directed
Manuel Munoz,Valerie Trueblood,,1,Directed
Marc Acito,Rakesh Satyal,,1,Directed
Marc Almond,Paul Burston,,1,Directed
Marc Connelly,Jerzy Kosinski,,1,Directed
Marc Connelly,Kurt Vonnegut,,1,Directed
Marc Maron,Jerry Stahl,,1,Directed
Marcel Montecino,Faye Kellerman,,1,Directed
Marcelle Clements,Laura Kasischke,,1,Directed
Marcia Muller,Mary-Ann Tirone Smith,,1,Directed
Marcia Muller,Nancy Pickard,,1,Directed
Marcie Hershman,Benjamin Alire Saenz,,1,Directed
Marcie Hershman,Eileen Pollack,,1,Directed
Marcie Hershman,Justin Cronin,,1,Directed
Marcie Hershman,Richard Perez,,1,Directed
Marco Roth,Christina Nichol,,1,Directed
Marco Roth,Francesco Pacifico,,1,Directed
Marcus Burke,Nickolas Butler,,1,Directed
Marcus Sakey,Nathan Singer,,1,Directed
Marcy Dermansky,Claire Cameron,,1,Directed
Marcy Dermansky,Elizabeth Crane,,1,Directed
Marcy Dermansky,Jillian Medoff,,1,Directed
Marcy Dermansky,Paula Bomer,,1,Directed
Margaret Atwood,Aldous Huxley,,1,Directed
Margaret Atwood,Alice Munro,,1,Directed
Margaret Atwood,Alistair MacLeod,,1,Directed
Margaret Atwood,Alix Kates Shulman,,1,Directed
Margaret Atwood,Barry Lopez,,1,Directed
Margaret Atwood,Bharati Mukherjee,,1,Directed
Margaret Atwood,Blanche McCrary Boyd,,1,Directed
Margaret Atwood,Breece D'J Pancake,,1,Directed
Margaret Atwood,Carol Shields,,1,Directed
Margaret Atwood,Chinua Achebe,,1,Directed
Margaret Atwood,Clark Blaise,,1,Directed
Margaret Atwood,H.G. Wells,(I),1,Directed
Margaret Atwood,Kay Boyle,,1,Directed
Margaret Atwood,Marge Piercy,,1,Directed
Margaret Atwood,Marian Engel,,1,Directed
Margaret Atwood,Mavis Gallant,,1,Directed
Margaret Atwood,Michael Ondaatje,,1,Directed
Margaret Atwood,Morley Callaghan,,1,Directed
Margaret Atwood,Orhan Pamuk,,1,Directed
Margaret Atwood,Sheila Heti,,1,Directed
Margaret Atwood,Susan Fromberg Schaeffer,,1,Directed
Margaret Atwood,Thomas King,,1,Directed
Margaret Atwood,Ursula K. Le Guin,,1,Directed
Margaret Atwood,Valerie Martin,,1,Directed
Margaret Atwood,Yann Martel,,1,Directed
Margaret Coel,Craig Johnson,,1,Directed
Margaret Coel,Lisa Unger,,1,Directed
Margaret Coel,T.L. Hines,,1,Directed
Margaret Drabble,Alison Lurie,,1,Directed
Margaret Drabble,Diane Johnson,,1,Directed
Margaret Drabble,Elizabeth Taylor,,1,Directed
Margaret Drabble,Mary Gordon,,1,Directed
Margaret Drabble,Wayson Choy,,1,Directed
Margaret Erhart,William Haywood Henderson,,1,Directed
Margaret Forster,Jennie Rooney,,1,Directed
Margaret Forster,Kate Atkinson,,1,Directed
Margaret Forster,Monica Ali,,1,Directed
Margaret Forster,Nadifa Mohamed,,1,Directed
Margaret George,Susan Vreeland,,1,Directed
Margaret Johnson-Hodge,Timmothy B. McCann,,1,Directed
Margaret Laurence,Marian Engel,,1,Directed
Margaret Laurence,Shelby Hearon,,1,Directed
Marge Piercy,Alice Hoffman,,1,Directed
Marge Piercy,Craig Lesley,,1,Directed
Marge Piercy,John Nichols,,1,Directed
Marge Piercy,Margaret Atwood,,1,Directed
Marge Piercy,Michelle Cliff,,1,Directed
Marge Piercy,Nina Vida,,1,Directed
Marge Piercy,Rhoda Lerman,,1,Directed
Marge Piercy,Sherley Anne Williams,,1,Directed
Marge Piercy,Susan Fromberg Schaeffer,,1,Directed
Marge Piercy,Thomas Keneally,,1,Directed
Margie Orford,Lauren Beukes,,1,Directed
Margo Jefferson,Zinzi Clemmons,,1,Directed
Margo Rabb,Kate Axelrod,The Law of Loving Others,1,Directed
Margot Livesey,Adrianne Harun,,1,Directed
Margot Livesey,Alice Sebold,,1,Directed
Margot Livesey,Andrew Winer,,1,Directed
Margot Livesey,Ann Harleman,,1,Directed
Margot Livesey,Anna North,,1,Directed
Margot Livesey,Antonya Nelson,,1,Directed
Margot Livesey,Ben Fountain,,1,Directed
Margot Livesey,Brad Watson,,1,Directed
Margot Livesey,Brando Skyhorse,,1,Directed
Margot Livesey,Caroline Leavitt,,1,Directed
Margot Livesey,Charmaine Craig,,1,Directed
Margot Livesey,D. Wystan Owen,,1,Directed
Margot Livesey,David Wroblewski,,1,Directed
Margot Livesey,Debra Spark,,1,Directed
Margot Livesey,Domenico Starnone,,1,Directed
Margot Livesey,Dominic Smith,,1,Directed
Margot Livesey,Don Lee,,1,Directed
Margot Livesey,Elizabeth Graver,,1,Directed
Margot Livesey,Elizabeth Hay,,1,Directed
Margot Livesey,Elizabeth Kadetsky,,1,Directed
Margot Livesey,Elizabeth Stuckey-French,,1,Directed
Margot Livesey,George Packer,,1,Directed
Margot Livesey,Heather Abel,,1,Directed
Margot Livesey,Hilary Masters,,1,Directed
Margot Livesey,Jillian Medoff,,1,Directed
Margot Livesey,Joan Silber,,1,Directed
Margot Livesey,John Dalton,,1,Directed
Margot Livesey,Kate Atkinson,,1,Directed
Margot Livesey,Kathleen Hill,,1,Directed
Margot Livesey,Kathryn Harrison,,1,Directed
Margot Livesey,Kelly Kerney,,1,Directed
Margot Livesey,Lan Samantha Chang,,1,Directed
Margot Livesey,Laura van den Berg,,1,Directed
Margot Livesey,Leah Stewart,,1,Directed
Margot Livesey,Lev Grossman,,1,Directed
Margot Livesey,Lily King,,1,Directed
Margot Livesey,Lily Tuck,,1,Directed
Margot Livesey,Lionel Shriver,,1,Directed
Margot Livesey,Lisa Tucker,,1,Directed
Margot Livesey,Lore Segal,,1,Directed
Margot Livesey,Lydia Millet,,1,Directed
Margot Livesey,Marcy Dermansky,,1,Directed
Margot Livesey,Maria Flook,,1,Directed
Margot Livesey,Marisa Silver,,1,Directed
Margot Livesey,Matt Cohen,,1,Directed
Margot Livesey,Maxine Swann,,1,Directed
Margot Livesey,Michelle Hoover,,1,Directed
Margot Livesey,Nam Le,,1,Directed
Margot Livesey,Nicolai Houm,,1,Directed
Margot Livesey,Pamela Erens,,1,Directed
Margot Livesey,Paula Sharp,,1,Directed
Margot Livesey,Peter Cameron,,1,Directed
Margot Livesey,Peter Ho Davies,,1,Directed
Margot Livesey,Peter Landesman,,1,Directed
Margot Livesey,Rachel Kadish,,1,Directed
Margot Livesey,Randy Susan Meyers,,1,Directed
Margot Livesey,Rebecca Makkai,,1,Directed
Margot Livesey,Samantha Gillison,,1,Directed
Margot Livesey,Sara Gran,,1,Directed
Margot Livesey,Scott Blackwood,,1,Directed
Margot Livesey,Scott Nadelson,,1,Directed
Margot Livesey,Sebastian Barry,,1,Directed
Margot Livesey,Sheila Kohler,,1,Directed
Margot Livesey,Sigrid Nunez,,1,Directed
Margot Livesey,Steve Almond,,1,Directed
Margot Livesey,Steve Yarbrough,,1,Directed
Margot Livesey,Stewart O'Nan,,1,Directed
Margot Livesey,Suzanne Berne,,1,Directed
Margot Livesey,Suzanne Matson,,1,Directed
Margot Livesey,T.M. McNally,,1,Directed
Margot Livesey,Tucker Malarkey,,1,Directed
Margot Livesey,Whitney Terrell,,1,Directed
Margot Livesey,William Lychack,,1,Directed
Margot Livesey,Zachary Lazar,,1,Directed
Margot Livesey,ZZ Packer,,1,Directed
Marguerite Young,Alfred Duhrssen,,1,Directed
Marguerite Young,Millen Brand,,1,Directed
Marguerite Young,Sonya Arcone,,1,Directed
Marguerite Young,Truman Capote,,1,Directed
Maria Amparo Escandon,Eduardo Santiago,,1,Directed
Maria Flook,Jedediah Berry,,1,Directed
Maria Flook,Lynn Freed,,1,Directed
Maria Flook,Margot Livesey,,1,Directed
Maria Flook,Ryan Boudinot,,1,Directed
Maria Flook,Valerie Trueblood,,1,Directed
Maria Semple,Ben Fountain,,1,Directed
Maria Semple,Jami Attenberg,,1,Directed
Maria Semple,Jonathan Evison,,1,Directed
Maria Semple,Maggie Shipstead,,1,Directed
Maria Semple,Patrick deWitt,,1,Directed
Maria Semple,Rakesh Satyal,,1,Directed
Maria Semple,Scott McClanahan,,1,Directed
Maria Semple,Tatjana Soli,,1,Directed
Marian Keyes,Jennifer Coburn,,1,Directed
Marian Keyes,Matt Haig,,1,Directed
Mariana Enriquez,Paul Tremblay,,1,Directed
Marianne Hauser,Clarence Major,,1,Directed
Marianne Leone,Randy Susan Meyers,,1,Directed
Marianne Moore,Randall Jarrell,,1,Directed
Marianne Moore,Wright Morris,,1,Directed
Marie Brenner,Dominick Dunne,,1,Directed
Marie Calloway,Leopoldine Core,,1,Directed
Marie Lu,Kate Elliott,,1,Directed
Marie Manilla,Chantel Acevedo,,1,Directed
Marilyn French,Alan Saperstein,,1,Directed
Marilyn French,Fay Weldon,,1,Directed
Marilyn French,Lily Brett,,1,Directed
Marilyn French,Lisa Alther,,1,Directed
Marilyn French,Margaret Atwood,,1,Directed
Marilyn French,Marge Piercy,,1,Directed
Marilyn French,Sandra Scoppettone,,1,Directed
Marilyn French,Tina De Rosa,,1,Directed
Marilyn Hacker,Joanna Russ,,1,Directed
Marilynne Robinson,Amber Dermont,,1,Directed
Marilynne Robinson,Andrew Porter,,1,Directed
Marilynne Robinson,Ayana Mathis,,1,Directed
Marilynne Robinson,Chris Adrian,,1,Directed
Marilynne Robinson,John J. Clayton,,1,Directed
Marilynne Robinson,Justin Torres,,1,Directed
Marilynne Robinson,Oscar Casares,,1,Directed
Marilynne Robinson,Paul Harding,,1,Directed
Marilynne Robinson,Peter Orner,,1,Directed
Marilynne Robinson,Sarah Shun-lien Bynum,,1,Directed
Marilynne Robinson,William Faulkner,,1,Directed
Marilynne Robinson,Yiyun Li,,1,Directed
Marina Warner,Angela Carter,,1,Directed
Mario Alberto Zambrano,Mia Alvar,,1,Directed
Mario Puzo,John Irving,,1,Directed
Mario Puzo,R.V. Cassill,,1,Directed
Mario Vargas Llosa,Alvaro Enrigue,,1,Directed
Mario Vargas Llosa,Carmen Laforet,,1,Directed
Mario Vargas Llosa,Jorge Amado,,1,Directed
Mario Vargas Llosa,Juan Gabriel Vasquez,,1,Directed
Mario Vargas Llosa,Maria Duenas,,1,Directed
Mario Vargas Llosa,Paul West,,1,Directed
Mario Vargas Llosa,Samanta Schweblin,,1,Directed
Mario Vargas Llosa,Tomas Eloy Martinez,,1,Directed
Marion Zimmer Bradley,Judith Tarr,,1,Directed
Marisa de los Santos,Amanda Eyre Ward,,1,Directed
Marisa de los Santos,Brunonia Barry,,1,Directed
Marisa de los Santos,Christina Baker Kline,,1,Directed
Marisa de los Santos,Leah Stewart,,1,Directed
Marisa Silver,David Francis,,1,Directed
Marisa Silver,Joan Silber,,1,Directed
Marisa Silver,Julianne Pachico,,1,Directed
Marisa Silver,Katherine Taylor,,1,Directed
Marisa Silver,Mark Sarvas,,1,Directed
Marisa Silver,Nina Revoyr,,1,Directed
Marisa Silver,Paula Fox,,1,Directed
Marisa Silver,Peter Orner,,1,Directed
Marisa Silver,Rebecca Chace,,1,Directed
Marisa Silver,Scott O'Connor,,1,Directed
Marisela Norte,Sesshu Foster,,1,Directed
Marisha Pessl,Meg Howrey,,1,Directed
Marisha Pessl,Ron Currie Jr.,,1,Directed
Marisol,Jessica Anya Blau,,1,Directed
Marita Golden,Anthony Grooms,,1,Directed
Marita Golden,Donna Hemans,,1,Directed
Marita Golden,Jewell Parker Rhodes,,1,Directed
Marita Golden,Patricia Elam,,1,Directed
Marjorie Celona,Rumaan Alam,,1,Directed
Marjorie Kellogg,Dan McCall,,1,Directed
Marjorie Kinnan Rawlings,F. Scott Fitzgerald,,1,Directed
Marjorie Perloff,Steve Tomasula,,1,Directed
Mark Anthony,K'wan,,1,Directed
Mark Childress,Andrea Barrett,,1,Directed
Mark Childress,Carol Field,,1,Directed
Mark Childress,Cassandra King,,1,Directed
Mark Childress,David Madden,,1,Directed
Mark Childress,Eduardo Santiago,,1,Directed
Mark Childress,Henry Hoke,,1,Directed
Mark Childress,John Hart,,1,Directed
Mark Childress,Katie Crouch,,1,Directed
Mark Childress,Susan Henderson,,1,Directed
Mark Childress,Wilton Barnhardt,,1,Directed
Mark Costello,Cintra Wilson,,1,Directed
Mark Costello,Dana Spiotta,,1,Directed
Mark Costello,Elwood Reid,,1,Directed
Mark Costello,Inman Majors,,1,Directed
Mark Costello,Jean Harfenist,,1,Directed
Mark Costello,Justin Peacock,,1,Directed
Mark Costello,Laura Moriarty,,1,Directed
Mark Costello,Miranda July,,1,Directed
Mark Costello,Pete Duval,,1,Directed
Mark Danner,Madison Smartt Bell,,1,Directed
Mark Dintenfass,Ellen Hunnicutt,,1,Directed
Mark Doten,Susan Daitch,,1,Directed
Mark Doty,David Wroblewski,,1,Directed
Mark Doty,R.D. Skillings,,1,Directed
Mark Doty,Sarah Schulman,,1,Directed
Mark Doty,Stacey D'Erasmo,,1,Directed
Mark Dunn,Jonathan Evison,,1,Directed
Mark Fritz,Tom LeClair,,1,Directed
Mark Haddon,Eleanor Catton,,1,Directed
Mark Haddon,Emma Cline,,1,Directed
Mark Haddon,Jon McGregor,,1,Directed
Mark Haddon,Steven Hall,,1,Directed
Mark Harris,John Barth,,1,Directed
Mark Harris,Leo Litwak,,1,Directed
Mark Harris,Mary Pjerrou,,1,Directed
Mark Haskell Smith,David Liss,,1,Directed
Mark Haskell Smith,Paul Tremblay,,1,Directed
Mark Haskell Smith,Wally Rudolph,,1,Directed
Mark Jacobson,Tom Spanbauer,,1,Directed
Mark Jude Poirier,Amber Dermont,,1,Directed
Mark Jude Poirier,Dominic Smith,,1,Directed
Mark Jude Poirier,Jim Krusoe,,1,Directed
Mark Leyner,Curtis White,,1,Directed
Mark Leyner,Heiko Julien,,1,Directed
Mark Leyner,Jerry Stahl,,1,Directed
Mark Leyner,Rick Moody,,1,Directed
Mark Merlis,Paul Russell,,1,Directed
Mark Mirsky,Lindsay Ahl,,1,Directed
Mark O'Donnell,Daniel Handler,,1,Directed
Mark Powell,David Madden,,1,Directed
Mark Richard,Adam Johnson,,1,Directed
Mark Richard,Brock Clarke,,1,Directed
Mark Richard,Elwood Reid,,1,Directed
Mark Richard,Joy Williams,,1,Directed
Mark Salzman,Abraham Verghese,,1,Directed
Mark Salzman,Nora Gallagher,,1,Directed
Mark Sarvas,David Francis,,1,Directed
Mark Sarvas,Marcy Dermansky,,1,Directed
Mark Schorer,Albert Guerard,,1,Directed
Mark Schorer,Alice Adams,,1,Directed
Mark Schorer,Charles Neider,,1,Directed
Mark Schorer,Conrad Aiken,,1,Directed
Mark Schorer,David Wagoner,,1,Directed
Mark Schorer,Elizabeth Spencer,,1,Directed
Mark Schorer,George P. Elliott,,1,Directed
Mark Schorer,Herbert Gold,,1,Directed
Mark Schorer,Hortense Calisher,,1,Directed
Mark Schorer,Ken Kesey,,1,Directed
Mark Schorer,Leonard Michaels,,1,Directed
Mark Schorer,Paula Fox,,1,Directed
Mark Schorer,Peter Feibleman,,1,Directed
Mark Schorer,Randall Jarrell,,1,Directed
Mark Schorer,Vladimir Nabokov,,1,Directed
Mark Slouka,Josh Weil,,1,Directed
Mark Slouka,Madeleine Thien,,1,Directed
Mark Spragg,Nick Arvin,,1,Directed
Mark Strand,Jonathan Baumbach,,1,Directed
Mark Strand,Raymond Carver,,1,Directed
Mark Van Doren,Marguerite Young,,1,Directed
Mark Winegardner,Brock Clarke,,1,Directed
Mark Z. Danielewski,Steve Erickson,,1,Directed
Markus Zusak,John Green,,1,Directed
Marlon James,A. Igoni Barrett,,1,Directed
Marlon James,Alvaro Enrigue,,1,Directed
Marlon James,Andrew Ervin,,1,Directed
Marlon James,Andrew Krivak,,1,Directed
Marlon James,Anthony C. Winkler,,1,Directed
Marlon James,David Chariandy,,1,Directed
Marlon James,Don Lee,,1,Directed
Marlon James,John Wray,,1,Directed
Marlon James,Naomi Jackson,,1,Directed
Marlon James,Nicole Dennis-Benn,,1,Directed
Marlon James,Robert Antoni,,1,Directed
Marlon James,Tommy Orange,,1,Directed
Marlon James,Uzodinma Iweala,,1,Directed
Marlon James,Victor LaValle,,1,Directed
Marly Swick,Brent Spencer,,1,Directed
Marly Swick,Naeem Murr,,1,Directed
Marshall Klimasewiski,Kea Wilson,,1,Directed
Martha Cooley,Irina Reyn,,1,Directed
Martha Cooley,Jane Alison,,1,Directed
Martha Cooley,Michael Redhill,,1,Directed
Martha Grimes,Andrew Vachss,,1,Directed
Martha Hall Kelly,Jamie Ford,,1,Directed
Martha Lear,Anne Roiphe,,1,Directed
Martha McPhee,Amitav Ghosh,,1,Directed
Martha McPhee,Dale Peck,,1,Directed
Martha McPhee,Edie Meidav,,1,Directed
Martha McPhee,Jim Lynch,,1,Directed
Martha McPhee,Jonathan Ames,,1,Directed
Martha McPhee,Myla Goldberg,,1,Directed
Martha Moody,J. Courtney Sullivan,,1,Directed
Martha Sherrill,Elizabeth Kadetsky,,1,Directed
Martha Sherrill,Jami Attenberg,,1,Directed
Martha Sherrill,Nora Gallagher,,1,Directed
Martha Southgate,Bridgett M. Davis,,1,Directed
Martha Southgate,Danielle Evans,,1,Directed
